suburb_name,postcode,state_code,location_code,country_code
Spring Terrace,2798,NSW,CWT,AU
Springfield,2630,NSW,BBAY,AU
Springfield,4871,QLD,BNE,AU
Springfield Lakes,4300,QLD,BNE,AU
Springhurst,3682,VIC,ALB,AU
Springs,6308,WA,MEL,AU
St Arnaud East,3478,VIC,,AU
St George,4487,QLD,BNE,AU
St Georges Basin,2540,NSW,BBAY,AU
St James,6102,WA,MEL,AU
St Johns Park,2176,NSW,SYD,AU
St Leonards,1590,NSW,SYD,AU
St Marys,5042,SA,ADE,AU
St Pauls,2031,NSW,SYD,AU
Stafford Heights,4053,QLD,BNE,AU
Stanborough,2360,NSW,SYD,AU
Stanley,5415,SA,MEL,AU
Stanley Flat,5453,SA,MEL,AU
Stansbury,5582,SA,MEL,AU
Stanwell Park,2508,NSW,WOL,AU
Stapleton,0822,NT,,AU
Steam Plains,2710,NSW,SHEP,AU
Stenhouse Bay,5575,SA,MEL,AU
Stephenston,5433,SA,MEL,AU
Stirling Range National Park,6338,WA,MEL,AU
Stockrington,2322,NSW,NEWC,AU
Stockwell,5355,SA,ADE,AU
Stockyard Plain,5330,SA,MEL,AU
Stoneleigh,4356,QLD,BNE,AU
Stonor,7119,TAS,TAS,AU
Stony Chute,2480,NSW,BNOR,AU
Stoodley,7306,TAS,TAS,AU
Stotts Creek,2487,NSW,BNOR,AU
Strahan,7468,TAS,TAS,AU
Stratheden,2470,NSW,BNOR,AU
Strathmore,4871,QLD,BNE,AU
Stratton,6056,WA,MEL,AU
Strawberry Hills,1420,NSW,SYD,AU
Strawberry Hills,1428,NSW,SYD,AU
Strawberry Hills,1429,NSW,SYD,AU
Stretton,4116,QLD,BNE,AU
Summerhill,7250,TAS,TAS,AU
Summerholm,4341,QLD,BNE,AU
Sumner,4074,QLD,BNE,AU
Sunlands,5322,SA,MEL,AU
Surrey Hills South,3125,VIC,MEL,AU
Sutherland,1499,NSW,SYD,AU
Sutherlands Creek,3331,VIC,GEEL,AU
Sutton Forest,2577,NSW,WOL,AU
Svensson Heights,4670,QLD,BNE,AU
Swan Bay,2471,NSW,BNOR,AU
Swan Marsh,3249,VIC,GEEL,AU
Swan Vale,2370,NSW,SYD,AU
Swanbrook,2360,NSW,SYD,AU
Swanfels,4371,QLD,BNE,AU
Swinger Hill,2606,ACT,ACT,AU
Sydney,1011,NSW,SYD,AU
Sydney,1020,NSW,SYD,AU
Sydney,1025,NSW,SYD,AU
Sydney,1033,NSW,SYD,AU
Sydney,1034,NSW,SYD,AU
Sydney,1038,NSW,SYD,AU
Sydney,1105,NSW,SYD,AU
Sydney,1126,NSW,SYD,AU
Sydney,1143,NSW,SYD,AU
Sydney,1145,NSW,SYD,AU
Sydney,1157,NSW,SYD,AU
Sydney,1166,NSW,SYD,AU
Sydney,1179,NSW,SYD,AU
Sydney,1182,NSW,SYD,AU
Sydney,1299,NSW,SYD,AU
Sydney Markets,2129,NSW,SYD,AU
Sydney South,1231,NSW,SYD,AU
Sydney South,2000,NSW,SYD,AU
Sylvania,2224,NSW,SYD,AU
Tablelands,0862,NT,,AU
Tahmoor,2573,NSW,WOL,AU
Taigum,4018,QLD,BNE,AU
Talaroo,4871,QLD,BNE,AU
Tallangatta South,3701,VIC,ALB,AU
Tallangatta Valley,3701,VIC,ALB,AU
Tallebudgera Valley,4228,QLD,GOL,AU
Tallong,2579,NSW,WOL,AU
Tallwood,2798,NSW,CWT,AU
Tallygaroopna,3634,VIC,SHEP,AU
Talofa,2481,NSW,BNOR,AU
Tam O'shanter,4852,QLD,BNE,AU
Tampu,6472,WA,MEL,AU
Tanah Merah,4128,QLD,GOL,AU
Quialigo,2580,NSW,ACT,AU
Quinns Rocks,6030,WA,MEL,AU
Qunaba,4670,QLD,BNE,AU
Raceview,4305,QLD,BNE,AU
Raglan,2795,NSW,CWT,AU
Rainbow Reach,2440,NSW,PMAC,AU
Randalls Bay,7112,TAS,TAS,AU
Rankins Springs,2669,NSW,WAGG,AU
Rannock,2701,NSW,WAGG,AU
Ravensbourne,4352,QLD,BNE,AU
Ravensdale,2259,NSW,NEWC,AU
Ravensthorpe,6346,WA,MEL,AU
Razorback,2571,NSW,WOL,AU
Razorback,2850,NSW,CWT,AU
Red Banks,5502,SA,,AU
Red Gully,6503,WA,MEL,AU
Red Hill Rockhampton,4701,QLD,BNE,AU
Red Hill South,3937,VIC,MEL,AU
Reeves Plains,5502,SA,MEL,AU
Regency Park,5942,SA,MEL,AU
Reids Creek,4625,QLD,BNE,AU
Reidsdale,2622,NSW,BBAY,AU
Reidtown,2519,NSW,,AU
Relbia,7258,TAS,TAS,AU
Remlap,6472,WA,MEL,AU
Rendelsham,5280,SA,MEL,AU
Repton,2454,NSW,COFF,AU
Reservoir,3073,VIC,MEL,AU
Reservoir North,3073,VIC,MEL,AU
Revesby,2212,NSW,SYD,AU
Revesby North,2212,NSW,SYD,AU
Riachella,3385,VIC,HOR,AU
Richardson,2905,ACT,ACT,AU
Richlands Dc,4077,QLD,BNE,AU
Richmond,3121,VIC,MEL,AU
Richmond,4740,QLD,BNE,AU
Richmond,7025,TAS,TAS,AU
Ridgehaven,5097,SA,ADE,AU
Ringwood,2646,NSW,ALB,AU
Ringwood,3134,VIC,MEL,AU
Ringwood,4343,QLD,BNE,AU
Ringwood North,3134,VIC,MEL,AU
Ripplebrook,3818,VIC,GPS,AU
Ripponlea,3185,VIC,MEL,AU
Riverhills,4074,QLD,BNE,AU
Riverton,6148,WA,MEL,AU
Rob Roy,2360,NSW,SYD,AU
Robertsons Beach,3971,VIC,GPS,AU
Robinson,3019,VIC,MEL,AU
Rochedale,4123,QLD,BNE,AU
Rockdale,2216,NSW,SYD,AU
Rockhampton North,4701,QLD,BNE,AU
Rockingham,6168,WA,MEL,AU
Rockingham Beach,6168,WA,MEL,AU
Rocklands,3401,VIC,HOR,AU
Rocklea,4106,QLD,BNE,AU
Rockleigh,5254,SA,ADE,AU
Rockley Mount,2795,NSW,CWT,AU
Rockside,4343,QLD,BNE,AU
Rockton,2632,NSW,BEG,AU
Rocky Creek,4357,QLD,BNE,AU
Rocky Point,4874,QLD,BNE,AU
Rodds Bay,4678,QLD,BNE,AU
Roebourne,6718,WA,MEL,AU
Rolleston,4702,QLD,BNE,AU
Roma,4455,QLD,BNE,AU
Rookwood,2141,NSW,SYD,AU
Ropeley,4343,QLD,BNE,AU
Roseberry Creek,2474,NSW,BNOR,AU
ROSEBERY HEIGHTS,832,VIC,MEL,AU
Rosedale,3847,VIC,GPS,AU
Rosehill,4370,QLD,BNE,AU
Roseneath,4811,QLD,TSV,AU
Roseworthy,5371,SA,ADE,AU
ROSS,870,VIC,MEL,AU
Ross Creek,4570,QLD,SSC,AU
Rossarden,7213,TAS,TAS,AU
Rossmoyne,6148,WA,MEL,AU
ROSTRON,3477,VIC,BEN,AU
Round Mountain,2484,NSW,BNOR,AU
Royal Exchange,1223,NSW,SYD,AU
Royal Melbourne Hospital,3050,VIC,MEL,AU
Royalla,2620,NSW,ACT,AU
Rugby,2583,NSW,SYD,AU
Runnymede,3559,VIC,SHEP,AU
Rupanyup,3388,VIC,HOR,AU
Ryansbrook,6395,WA,MEL,AU
Ryeford,4361,QLD,BNE,AU
Rylstone,2849,NSW,SYD,AU
Rythdale,3810,VIC,GPS,AU
Sailors Falls,3461,VIC,BLR,AU
Sailors Hill,3461,VIC,BLR,AU
Salisbury,2420,NSW,SYD,AU
Salisbury Plain,5109,SA,ADE,AU
Salisbury West,3517,VIC,BEN,AU
Saltwater River,7186,TAS,TAS,AU
San Remo,2262,NSW,CCO,AU
Sanctuary Cove,4212,QLD,GOL,AU
Sandalwood,5309,SA,MEL,AU
Sandgate,2304,NSW,NEWC,AU
Sandgate,4017,QLD,BNE,AU
Sandon,3462,VIC,BLR,AU
Sandy Bay,7006,TAS,TAS,AU
Sandy Beach,2456,NSW,COFF,AU
Sandy Creek,2835,NSW,SYD,AU
Sandy Crossing,2460,NSW,COFF,AU
Sandy Flat,2372,NSW,SYD,AU
Sargood,3858,VIC,GPS,AU
Sarina,4737,QLD,BNE,AU
Scamander,7215,TAS,TAS,AU
Schroeder,6285,WA,MEL,AU
Scone,2337,NSW,SYD,AU
Scrub Creek,4313,QLD,BNE,AU
Scrubby Creek,4570,QLD,SSC,AU
Scullin,2614,ACT,ACT,AU
Seacliff Park,5049,SA,ADE,AU
Seaford,3198,VIC,MEL,AU
Seaford Heights,5169,SA,ADE,AU
Seaforth,2092,NSW,SYD,AU
Seal Bay,5223,SA,MEL,AU
Seaton North,5023,SA,ADE,AU
Seaview,3821,VIC,GPS,AU
Seaview Downs,5049,SA,ADE,AU
Sebastopol,3356,VIC,BLR,AU
Selwyn,3737,VIC,ALB,AU
Senior,5268,SA,MEL,AU
Serpentine,6125,WA,MEL,AU
Serviceton,3420,VIC,HOR,AU
Seventeen Mile,4344,QLD,BNE,AU
Seville,3139,VIC,YEA,AU
Seymour,3661,VIC,YEA,AU
Shanes Park,2747,NSW,SYD,AU
Shannon,7030,TAS,TAS,AU
Shannondale,2460,NSW,COFF,AU
She Oaks,3331,VIC,GEEL,AU
Sheans Creek,3666,VIC,SHEP,AU
Shearwater,7307,TAS,TAS,AU
Sheep Hills,3392,VIC,HOR,AU
Sheidow Park,5158,SA,ADE,AU
Shelbourne,3463,VIC,BLR,AU
Shellharbour City Centre,2529,NSW,WOL,AU
Shepparton,3632,VIC,SHEP,AU
Sherwood,2440,NSW,PMAC,AU
Shoalhaven Heads,2535,NSW,WOL,AU
Sidmouth,7270,TAS,TAS,AU
Silent Grove,2372,NSW,SYD,AU
Silvan,3795,VIC,YEA,AU
Silverton,5204,SA,ADE,AU
Simpkins Creek,2469,NSW,BNOR,AU
Singleton,6175,WA,MEL,AU
Skenes Creek North,3233,VIC,GEEL,AU
Skye,3977,VIC,MEL,AU
Slade Point,4740,QLD,BNE,AU
Smeaton Grange,2567,NSW,SYD,AU
Smithfield West,5114,SA,ADE,AU
Smiths Creek,2460,NSW,COFF,AU
Smithton,7330,TAS,TAS,AU
Solomon,5641,SA,MEL,AU
Sorell Creek,7140,TAS,TAS,AU
South Albury,2640,NSW,ALB,AU
South Bingera,4670,QLD,BNE,AU
South Bodallin,6424,WA,MEL,AU
South Brisbane Bc,4101,QLD,BNE,AU
South Bruny,7150,TAS,TAS,AU
South Geelong,3220,VIC,GEEL,AU
South Gladstone,4680,QLD,BNE,AU
South Hurstville,2221,NSW,SYD,AU
South Lismore,2480,NSW,BNOR,AU
South Molle,4741,QLD,BNE,AU
South Murwillumbah,2484,NSW,BNOR,AU
South Nanango,4615,QLD,BNE,AU
South Perth Angelo St,6151,WA,MEL,AU
South Preston,7315,TAS,TAS,AU
South Spreyton,7310,TAS,TAS,AU
South Wentworthville,2145,NSW,SYD,AU
Southedge,4871,QLD,BNE,AU
Southend,5280,SA,MEL,AU
Southern Suburbs Mc,1416,NSW,SYD,AU
Southport Park,4215,QLD,GOL,AU
Southtown,4350,QLD,BNE,AU
Southwood,4406,QLD,BNE,AU
Spit Junction,2088,NSW,SYD,AU
Spring Creek,4420,QLD,BNE,AU
Spring Flat,2850,NSW,CWT,AU
Spring Ridge,2343,NSW,SYD,AU
Springbank,3352,VIC,BLR,AU
Springbrook,4213,QLD,GOL,AU
Springdale,2666,NSW,WAGG,AU
Square Mile,5291,SA,MEL,AU
St Agnes,5097,SA,ADE,AU
St Andrews Beach,3941,VIC,MEL,AU
St Kilda,3182,VIC,MEL,AU
St Kilda East,3183,VIC,MEL,AU
St Kilda Road Central,8008,VIC,MEL,AU
St Lawrence,4707,QLD,BNE,AU
St Leonards,2065,NSW,SYD,AU
Stafford Dc,4053,QLD,BNE,AU
Stamford,4821,QLD,BNE,AU
Stanbridge,2705,NSW,WAGG,AU
Stanmore,2048,NSW,SYD,AU
Stannum,2371,NSW,SYD,AU
Stanwell Tops,2508,NSW,WOL,AU
STAPLETON,822,VIC,MEL,AU
Steppes,7030,TAS,TAS,AU
Stirling North,5710,SA,MEL,AU
Stockhaven,4625,QLD,BNE,AU
Stockyard,4703,QLD,BNE,AU
Stockyard Hill,3373,VIC,BLR,AU
Stokes,4823,QLD,BNE,AU
Stony Creek,4514,QLD,SSC,AU
Stonyfell,5066,SA,ADE,AU
Stowport,7321,TAS,TAS,AU
Strangways,3461,VIC,BLR,AU
Stratford,4870,QLD,BNE,AU
Strathallan,3622,VIC,SHEP,AU
Strathewen,3099,VIC,YEA,AU
Strathfield,1816,NSW,SYD,AU
Strathfieldsaye,3551,VIC,BEN,AU
Strathmore Heights,3041,VIC,MEL,AU
Strathpine,4500,QLD,BNE,AU
Strawberry Hills,1425,NSW,SYD,AU
STUART MILL,3477,VIC,BEN,AU
STUART PARK,820,VIC,MEL,AU
Studfield,3152,VIC,MEL,AU
Styx,7140,TAS,TAS,AU
Subiaco,6008,WA,MEL,AU
Success,6964,WA,MEL,AU
Summer Hill,2130,NSW,SYD,AU
SUMMER HILL,2421,NSW,NEWC,AU
Summer Island,2440,NSW,PMAC,AU
Summerfield,3570,VIC,BEN,AU
Summertown,5141,SA,ADE,AU
Sunnyside,7305,TAS,TAS,AU
Sunrise Beach,4567,QLD,SSC,AU
Sunshine Plaza,4558,QLD,SSC,AU
Suntop,2820,NSW,CWT,AU
Surfers Paradise,4217,QLD,GOL,AU
Surrey Hills,3127,VIC,MEL,AU
Surveyors Bay,7116,TAS,TAS,AU
Sussex Inlet,2540,NSW,BBAY,AU
Suttontown,5291,SA,MEL,AU
Swan Bay,3225,VIC,GEEL,AU
Swan Creek,2462,NSW,COFF,AU
Swan Hill Pioneer,3585,VIC,MEL,AU
Swan Reach,3903,VIC,GPS,AU
Swanbourne,6010,WA,MEL,AU
Swans Crossing,2439,NSW,PMAC,AU
Swanwater,3478,VIC,,AU
Swede Flat,5270,SA,MEL,AU
Sydney,1022,NSW,SYD,AU
Sydney,1032,NSW,SYD,AU
Sydney,1036,NSW,SYD,AU
Sydney,1041,NSW,SYD,AU
Sydney,1101,NSW,SYD,AU
Sydney,1107,NSW,SYD,AU
Sydney,1113,NSW,SYD,AU
Sydney,1115,NSW,SYD,AU
Sydney,1134,NSW,SYD,AU
Sydney,1138,NSW,SYD,AU
Sydney,1152,NSW,SYD,AU
Sydney,1156,NSW,SYD,AU
Sydney,1170,NSW,SYD,AU
Sydney,1173,NSW,SYD,AU
Sydney,1181,NSW,SYD,AU
Sydney,1187,NSW,SYD,AU
Sydney,1196,NSW,SYD,AU
Sydney,1204,NSW,SYD,AU
Sydney,1296,NSW,SYD,AU
Sydney,1298,NSW,SYD,AU
Sydney Domestic Airport,2020,NSW,SYD,AU
Sydney South,1233,NSW,SYD,AU
Sylvaterre,3575,VIC,BEN,AU
Taabinga Village,4610,QLD,BNE,AU
Tabbita,2652,NSW,WAGG,AU
Tabilk,3607,VIC,SHEP,AU
Tabor,3289,VIC,WARR,AU
Tailem Bend,5259,SA,ADE,AU
Talbot Island,4875,QLD,BNE,AU
Taldra,5311,SA,MEL,AU
Talgarno,3691,VIC,ALB,AU
Talisker,6701,WA,MEL,AU
Tallai,4213,QLD,GOL,AU
Tallowal,2540,NSW,BBAY,AU
Tamala,6532,WA,MEL,AU
Tambo,4478,QLD,BNE,AU
Tamboritha,3858,VIC,GPS,AU
Tandarra,3571,VIC,BEN,AU
Tanjil,3825,VIC,GPS,AU
Tanjil South,3825,VIC,GPS,AU
Tankerton,3921,VIC,,AU
Tanunda,5352,SA,ADE,AU
Tanwood,3478,VIC,BEN,AU
Tara,4421,QLD,BNE,AU
Tarago,2580,NSW,ACT,AU
Taralga,2580,NSW,ACT,AU
Taratap,5275,SA,MEL,AU
Tarawera,4494,QLD,BNE,AU
Tarcowie,5431,SA,MEL,AU
Targa,7259,TAS,TAS,AU
Targinie,4694,QLD,BNE,AU
Tarlee,5411,SA,MEL,AU
Tarra Valley,3971,VIC,GPS,AU
Tarriaro,2390,NSW,SYD,AU
Tarrington,3301,VIC,WARR,AU
Tarwin,3956,VIC,GPS,AU
Tarzali,4885,QLD,BNE,AU
Tatachilla,5171,SA,ADE,AU
Taylors Arm,2447,NSW,COFF,AU
Tea Gardens,2324,NSW,NEWC,AU
Teddington,4650,QLD,BNE,AU
Telfer,6762,WA,MEL,AU
Telopea Downs,3420,VIC,HOR,AU
Templers,5371,SA,ADE,AU
Templestowe,3106,VIC,MEL,AU
Templestowe Lower,3107,VIC,MEL,AU
Tenandra,2824,NSW,SYD,AU
Tennyson,3572,VIC,BEN,AU
Tenterden,2365,NSW,SYD,AU
Tenterfield,2372,NSW,SYD,AU
Teralba,2284,NSW,NEWC,AU
Terrabella,2831,NSW,SYD,AU
Terrigal,2260,NSW,CCO,AU
Terry Hie Hie,2400,NSW,SYD,AU
Tharwa,2620,ACT,ACT,AU
The Bluff,4340,QLD,BNE,AU
The Channon,2480,NSW,BNOR,AU
The Dimonds,4650,QLD,BNE,AU
The Gap,0870,NT,,AU
The Glen,2476,NSW,SYD,AU
The Gums,4406,QLD,BNE,AU
The Junction,2291,NSW,NEWC,AU
The Lagoon,2795,NSW,CWT,AU
The Oaks,2570,NSW,SYD,AU
The Percy Group,4707,QLD,BNE,AU
The Ridgeway,2620,NSW,ACT,AU
The Rocks,2000,NSW,SYD,AU
The Sandon,2463,NSW,COFF,AU
The Spectacles,6167,WA,MEL,AU
Theebine,4570,QLD,SSC,AU
Thomastown,3074,VIC,MEL,AU
Thornlea,5280,SA,MEL,AU
Thornlie,6988,WA,MEL,AU
Thorpdale,3835,VIC,GPS,AU
Three Rivers,4824,QLD,BNE,AU
Thrington,5552,SA,MEL,AU
Thule,2732,NSW,SYD,AU
Thuringowa Central,4817,QLD,TSV,AU
Tianjara,2622,NSW,BBAY,AU
Tibbuc,2422,NSW,SYD,AU
Tilley Swamp,5275,SA,MEL,AU
Timber Creek,0852,NT,,AU
Timmering,3561,VIC,SHEP,AU
Timor,2338,NSW,SYD,AU
Timor West,3465,VIC,BLR,AU
Tinderry,2620,NSW,ACT,AU
Tingoora,4608,QLD,BNE,AU
Tinonee,2430,NSW,PMAC,AU
Tipperary,2429,NSW,PMAC,AU
Tiri,2424,NSW,SYD,AU
Toko,4829,QLD,BNE,AU
Tom Groggin,3707,VIC,ALB,AU
Toolara Forest,4570,QLD,SSC,AU
Toolern Vale,3337,VIC,GEEL,AU
Tooligie,5607,SA,MEL,AU
Toolondo,3401,VIC,HOR,AU
Toolooa,4680,QLD,BNE,AU
Tooloom,2475,NSW,SYD,AU
Toongabbie East,2146,NSW,SYD,AU
Toongi,2830,NSW,CWT,AU
Toora,5253,SA,ADE,AU
Toowoomba West,4350,QLD,BNE,AU
Tooyal,2701,NSW,,AU
Torrens Vale,5203,SA,ADE,AU
Tostaree,3888,VIC,MEL,AU
Totness,5250,SA,ADE,AU
Townsville Dc,4810,QLD,TSV,AU
Towong,3707,VIC,ALB,AU
Tralee,2620,NSW,ACT,AU
Traynors Lagoon,3478,VIC,,AU
Trebonne,4850,QLD,BNE,AU
Tregony,4370,QLD,BNE,AU
Trenah,7263,TAS,TAS,AU
Trentham,3458,VIC,BLR,AU
Triangle Flat,2795,NSW,CWT,AU
Trida,2878,NSW,,AU
Trida,3953,VIC,GPS,AU
Trinity Park,4879,QLD,BNE,AU
Trungley Hall,2666,NSW,WAGG,AU
Truro,5356,SA,ADE,AU
Tulkara,3478,VIC,,AU
Tullymorgan,2463,NSW,COFF,AU
Tumblong,2729,NSW,WAGG,AU
Tumorrama,2720,NSW,WAGG,AU
Tumut Plains,2720,NSW,WAGG,AU
Tuncester,2480,NSW,BNOR,AU
Tungamah,3728,VIC,SHEP,AU
Tunstall Square Po,3109,VIC,MEL,AU
Turkey Beach,4678,QLD,BNE,AU
Turondale,2795,NSW,CWT,AU
Turrawulla,4742,QLD,BNE,AU
TURRIFF,3488,VIC,HOR,AU
Tutunup,6280,WA,MEL,AU
Tutye,3490,VIC,MEL,AU
Two Rocks,6037,WA,MEL,AU
Tyabb,3913,VIC,MEL,AU
Tylden,3444,VIC,BEN,AU
Tylden South,3444,VIC,BEN,AU
Tyndale,2460,NSW,COFF,AU
Tyrrell Downs,3533,VIC,BEN,AU
Ulmarra,2462,NSW,COFF,AU
Ultimo,2007,NSW,SYD,AU
Uluru,0872,NT,,AU
UMBAKUMBA,822,VIC,MEL,AU
University Of Canberra,2617,ACT,ACT,AU
University Of Wollongong,2522,NSW,WOL,AU
Upper Bingara,2404,NSW,SYD,AU
Upper Burnie,7320,TAS,TAS,AU
Upper Coopers Creek,2482,NSW,BNOR,AU
Upper Gundowring,3691,VIC,ALB,AU
Upper Horton,2347,NSW,SYD,AU
Upper Myall,2423,NSW,PMAC,AU
Upper Plenty,3756,VIC,YEA,AU
Upper Ryans Creek,3673,VIC,SHEP,AU
Upper Yarraman,4614,QLD,BNE,AU
Upton Hill,3664,VIC,YEA,AU
Urangan,4655,QLD,BNE,AU
Urapuntja,0872,NT,,AU
Uriarra,2611,NSW,ACT,AU
Urila,2620,NSW,ACT,AU
Valley Of Lagoons,4850,QLD,BNE,AU
Vancouver Peninsula,6330,WA,MEL,AU
Veradilla,4347,QLD,BNE,AU
Veresdale,4285,QLD,GOL,AU
Verges Creek,2440,NSW,PMAC,AU
Victoria River Downs,0852,NT,,AU
Victoria Vale,4822,QLD,BNE,AU
Victoria Valley,7140,TAS,TAS,AU
Virginia,0835,NT,,AU
Vite Vite North,3325,VIC,WARR,AU
Waanyarra,3551,VIC,BEN,AU
Waeel,6407,WA,MEL,AU
Wagin,6315,WA,MEL,AU
Wahring,3608,VIC,SHEP,AU
Wainui,4404,QLD,BNE,AU
Waitchie,3544,VIC,MEL,AU
Wallace Rockhole,0872,NT,,AU
Wallaga Lake,2546,NSW,BEG,AU
Wallagaraugh,3891,VIC,BEG,AU
Wallala,5661,SA,MEL,AU
Wallanbah,2422,NSW,SYD,AU
Wallarobba,2420,NSW,SYD,AU
Walter Lever Estate,4856,QLD,BNE,AU
Waltowa,5264,SA,MEL,AU
Walwa,3709,VIC,ALB,AU
Wamberal,2260,NSW,CCO,AU
Wamboin,2620,NSW,ACT,AU
Wamenusking,6383,WA,MEL,AU
Wandandian,2540,NSW,BBAY,AU
Wandearah West,5523,SA,MEL,AU
Wandera,2360,NSW,SYD,AU
Wandering,6308,WA,MEL,AU
Wandin East,3139,VIC,YEA,AU
Wando Vale,3312,VIC,WARR,AU
Wangaratta West,3677,VIC,ALB,AU
WANGURI,810,VIC,MEL,AU
Wanilla,5607,SA,MEL,AU
Wannamal,6505,WA,MEL,AU
Wannanup,6210,WA,MEL,AU
Waratah,2298,NSW,NEWC,AU
Warawarrup,6220,WA,MEL,AU
Wardering,6311,WA,MEL,AU
Warding East,6405,WA,MEL,AU
Warialda,2402,NSW,SYD,AU
Warmur,3482,VIC,HOR,AU
Warnervale,2259,NSW,NEWC,AU
Warraderry,2810,NSW,CWT,AU
North Bruny,7150,TAS,TAS,AU
North Eradu,6532,WA,MEL,AU
North Lilydale,7268,TAS,TAS,AU
North Narooma,2546,NSW,BBAY,AU
North Parramatta,2151,NSW,SYD,AU
North Scottsdale,7260,TAS,TAS,AU
North Star,2408,NSW,SYD,AU
North Trayning,6488,WA,MEL,AU
North Tumbulgum,2490,NSW,BNOR,AU
Northam,6401,WA,MEL,AU
Northbridge,2063,NSW,SYD,AU
Northern Suburbs Mc,1691,NSW,SYD,AU
Northern Suburbs Mc,1694,NSW,SYD,AU
Norwood Avenue Po,7250,TAS,TAS,AU
Notting Hill,3168,VIC,MEL,AU
Novar Gardens,5040,SA,ADE,AU
Nowa Nowa,3887,VIC,MEL,AU
Nowra Hill,2540,NSW,BBAY,AU
Nowra Naval Po,2540,NSW,BBAY,AU
o Mountain,2849,NSW,SYD,AU
Nulsen,6450,WA,MEL,AU
Numbugga,2550,NSW,BEG,AU
Numburindi,0822,NT,,AU
Nundle,2340,NSW,SYD,AU
Nungurner,3909,VIC,GPS,AU
Nurrabiel,3401,VIC,HOR,AU
Nutgrove,4352,QLD,BNE,AU
NYAPARI,872,VIC,MEL,AU
Nyngan,2825,NSW,SYD,AU
Nyora,2646,NSW,ALB,AU
Nyora,3987,VIC,GPS,AU
Oak Flats,2529,NSW,WOL,AU
Oak Flats Dc,2529,NSW,WOL,AU
Oak Valley,4811,QLD,TSV,AU
Oakdowns,7019,TAS,TAS,AU
Oakhurst,2761,NSW,SYD,AU
Oaks Estate,2620,ACT,ACT,AU
Oakvale,3540,VIC,BEN,AU
Oakview,4600,QLD,SSC,AU
OB FLAT,5291,VIC,MEL,AU
Ocean Grange,3880,VIC,GPS,AU
Ocean View,4521,QLD,SSC,AU
Ocean Vista,7320,TAS,TAS,AU
OCONNOR,2602,NSW,ACT,AU
O'connor,2602,ACT,,AU
Ogmore,4706,QLD,BNE,AU
Olary,5440,SA,MEL,AU
Ombersley,3241,VIC,GEEL,AU
Ondit,3249,VIC,GEEL,AU
O'reilly,4211,QLD,,AU
Osborne Park Dc,6017,WA,MEL,AU
Ournie,2640,NSW,ALB,AU
Owens Creek,4741,QLD,BNE,AU
Oxley Island,2430,NSW,PMAC,AU
Paddys Flat,2632,NSW,BEG,AU
Paddys River,2577,NSW,WOL,AU
Paechtown,5245,SA,ADE,AU
Pagans Flat,2469,NSW,BNOR,AU
Painswick,3551,VIC,BEN,AU
Pakenham South,3810,VIC,GPS,AU
Palana,7255,TAS,TAS,AU
Palerang,2622,NSW,BBAY,AU
Palkagee,5670,SA,MEL,AU
Palm Beach,2108,NSW,SYD,AU
Palmer,5237,SA,ADE,AU
Palmerston,0830,NT,,AU
Palmwoods,2482,NSW,BNOR,AU
Pan Ban,2648,NSW,SYD,AU
Pappinbarra,2446,NSW,PMAC,AU
PAPUNYA,872,VIC,MEL,AU
Parachilna,5730,SA,MEL,AU
Paradise,5075,SA,ADE,AU
Parap,0820,NT,,AU
Parilla,5303,SA,MEL,AU
Park Avenue,4701,QLD,BNE,AU
Parklands,4560,QLD,SSC,AU
Parklands,6180,WA,MEL,AU
Parkside,5063,SA,ADE,AU
Parliament House,5000,SA,ADE,AU
Parramatta,2124,NSW,SYD,AU
Parramatta Westfield,2150,NSW,SYD,AU
Parraweena,2339,NSW,SYD,AU
Pascoe Vale,3044,VIC,MEL,AU
Patterson Lakes,3197,VIC,MEL,AU
Peak View,2630,NSW,BBAY,AU
Pearcedale,3912,VIC,MEL,AU
Pebbly Beach,2536,NSW,BBAY,AU
Pedler Creek,5171,SA,ADE,AU
Pegs Creek,6714,WA,MEL,AU
Pekina,5431,SA,MEL,AU
Penrith,2751,NSW,SYD,AU
Penrith South,2750,NSW,SYD,AU
Penwhaupell,4625,QLD,BNE,AU
Perenjori,6620,WA,MEL,AU
Perisher Valley,2624,NSW,BBAY,AU
Perrys Crossing,2775,NSW,CCO,AU
Perth Bc,6849,WA,MEL,AU
Perup,6258,WA,MEL,AU
Petcheys Bay,7109,TAS,TAS,AU
Peterborough,5422,SA,MEL,AU
PETERMANN,872,VIC,MEL,AU
Petherick,5267,SA,MEL,AU
Petrudor,6468,WA,MEL,AU
Pialba,4655,QLD,BNE,AU
Pierces Creek,2611,ACT,ACT,AU
Pigeon Hole,0852,NT,,AU
Pilot Wilderness,2627,NSW,BBAY,AU
Pimpama,4209,QLD,GOL,AU
Pindar,6631,WA,MEL,AU
Pinelands,0829,NT,,AU
Pines Forest,3200,VIC,MEL,AU
Pink Lake,6450,WA,MEL,AU
Pira,3585,VIC,MEL,AU
Pitfield,3351,VIC,BLR,AU
PITJANTJATJARA HOMELANDS,872,VIC,MEL,AU
Pittsworth,4356,QLD,BNE,AU
Placid Hills,4343,QLD,BNE,AU
Plenty,3090,VIC,YEA,AU
Plumpton,2761,NSW,SYD,AU
Poatina,7302,TAS,TAS,AU
Point Pass,5374,SA,MEL,AU
